label,price,product_category_name,delivery_days
1,24.99,fashion_bags_accessories,15
1,419.99,fixed_telephony,31
1,235.0,cool_stuff,11
1,279.9,watches_gifts,3
1,29.0,construction_tools_safety,160
1,140.0,baby,40
0,34.6,sports_leisure,244
0,84.89,computers_accessories,3
0,88.0,computers_accessories,3
1,94.9,office_furniture,150
0,27.99,telephony,89
1,47.65,health_beauty,10
1,49.9,garden_tools,10
0,109.9,bed_bath_table,8
0,139.4,cool_stuff,129
1,145.0,watches_gifts,135
1,179.9,office_furniture,23
1,226.0,watches_gifts,6
1,349.9,health_beauty,39
1,700.0,auto,226
1,43.9,stationery,100
0,49.0,garden_tools,1
1,25.0,baby,44
1,110.0,kitchen_dining_laundry_garden_furniture,201
1,199.0,computers_accessories,6
0,27.3,fashion_bags_accessories,5
1,693.0,electronics,14
1,23.7,housewares,168
1,49.0,housewares,89
1,189.0,computers_accessories,14
1,69.9,auto,19
0,119.9,bed_bath_table,3
1,169.9,housewares,3
1,69.2,auto,3
1,52.5,baby,59
1,594.9,watches_gifts,11
1,87.12,health_beauty,7
1,51.9,auto,46
1,84.9,bed_bath_table,48
0,139.0,toys,123
1,349.99,toys,200
1,98.6,construction_tools_construction,15
0,21.9,electronics,7
0,28.9,electronics,98
0,6.0,housewares,273
1,59.9,fashion_sport,181
1,29.98,telephony,61
1,54.99,health_beauty,61
1,999.87,musical_instruments,61
1,13.65,electronics,92
1,59.9,garden_tools,183
1,28.99,health_beauty,5
0,39.99,bed_bath_table,190
0,169.9,sports_leisure,75
0,13.9,auto,276
1,56.1,bed_bath_table,7
1,144.99,cool_stuff,3
1,80.9,computers_accessories,7
1,109.99,computers_accessories,41
0,119.0,furniture_decor,6
0,248.0,perfumery,43
1,58.9,housewares,10
1,34.95,fashion_bags_accessories,334
0,69.0,watches_gifts,198
0,250.0,air_conditioning,6
0,79.9,computers_accessories,235
1,69.9,health_beauty,12
1,69.0,health_beauty,13
0,70.97,toys,13
1,95.0,health_beauty,150
1,49.9,furniture_decor,6
0,68.0,sports_leisure,181
0,86.9,bed_bath_table,153
1,25.9,sports_leisure,131
0,39.99,telephony,12
1,389.0,sports_leisure,2
0,89.99,health_beauty,35
1,339.0,health_beauty,2
1,53.9,housewares,16
1,241.1,auto,26
0,66.99,health_beauty,3
1,59.9,auto,273
1,102.9,sports_leisure,184
1,199.4,home_appliances,16
0,34.99,furniture_decor,4
0,146.99,cool_stuff,66
0,97.9,health_beauty,201
1,49.99,telephony,183
1,699.9,toys,7
1,119.0,pet_shop,184
1,112.0,garden_tools,14
1,179.9,office_furniture,212
1,59.9,housewares,12
1,79.9,housewares,69
1,238.4,home_appliances,226
1,12.47,telephony,307
1,150.0,sports_leisure,220
1,28.9,telephony,13
1,86.63,housewares,36
0,67.9,computers_accessories,7
1,110.0,fashion_underwear_beach,3
1,110.0,industry_commerce_and_business,14
1,49.99,bed_bath_table,184
1,39.99,health_beauty,31
0,149.0,computers_accessories,58
1,149.99,computers_accessories,8
1,25.5,electronics,8
1,192.0,health_beauty,8
1,35.9,auto,91
1,29.9,baby,91
0,49.0,watches_gifts,128
1,17.99,electronics,3
1,20.0,computers_accessories,10
1,129.9,computers_accessories,4
1,160.0,computers_accessories,23
1,39.99,bed_bath_table,217
1,69.9,computers_accessories,273
1,119.99,office_furniture,6
1,136.99,office_furniture,120
1,59.0,bed_bath_table,7
1,27.9,computers_accessories,4
0,110.99,health_beauty,334
1,37.49,sports_leisure,31
1,78.99,cool_stuff,1
1,59.9,garden_tools,5
1,18.99,telephony,32
1,155.5,home_confort,160
1,49.0,telephony,222
1,219.9,luggage_accessories,4
1,58.99,health_beauty,20
1,71.9,bed_bath_table,9
1,38.4,furniture_decor,109
1,740.0,signaling_and_security,6
0,12.99,baby,10
0,24.0,la_cuisine,10
1,299.0,auto,190
1,730.0,computers,17
1,119.9,bed_bath_table,16
1,79.0,stationery,183
1,76.5,housewares,131
1,314.8,consoles_games,30
1,89.9,furniture_decor,41
1,139.9,furniture_decor,4
0,15.99,housewares,259
1,119.9,perfumery,2
1,150.0,home_construction,171
1,65.0,sports_leisure,9
1,149.9,computers_accessories,68
1,64.0,perfumery,11
1,46.9,bed_bath_table,3
1,164.9,stationery,61
1,78.0,watches_gifts,11
1,119.8,sports_leisure,219
0,58.99,health_beauty,12
1,655.0,watches_gifts,24
0,39.99,telephony,4
0,69.9,sports_leisure,10
1,29.0,fashion_bags_accessories,5
1,219.0,home_confort,3
1,200.0,bed_bath_table,10
1,69.0,health_beauty,37
1,175.9,fashion_shoes,158
1,74.59,housewares,184
1,69.9,furniture_decor,275
1,159.9,toys,12
1,54.99,telephony,184
0,219.9,computers_accessories,8
1,129.9,computers_accessories,160
1,35.0,food_drink,95
1,640.0,musical_instruments,13
0,11.89,electronics,9
1,49.9,bed_bath_table,4
1,239.9,health_beauty,77
1,34.9,garden_tools,131
0,38.4,furniture_decor,8
0,59.99,health_beauty,42
1,139.9,bed_bath_table,27
0,99.0,stationery,9
1,118.4,perfumery,68
0,37.5,home_construction,78
0,19.9,electronics,12
1,39.99,telephony,5
1,73.35,furniture_decor,82
1,69.89,toys,68
0,213.9,watches_gifts,5
1,49.9,garden_tools,20
0,259.9,toys,2
1,139.9,watches_gifts,2
0,91.71,pet_shop,2
0,48.0,pet_shop,92
0,52.48,pet_shop,4
1,119.9,bed_bath_table,36
1,42.0,furniture_decor,157
1,79.9,baby,14
1,101.2,bed_bath_table,4
0,126.6,office_furniture,7
1,89.0,fashion_bags_accessories,153
1,15.0,electronics,4
1,169.99,consoles_games,181
0,39.8,housewares,23
1,42.0,furniture_decor,167
0,18.99,housewares,7
0,22.99,bed_bath_table,8
0,29.9,bed_bath_table,69
1,109.9,luggage_accessories,4
1,700.0,baby,59
0,32.9,home_appliances,28
0,134.9,computers_accessories,9
0,9.9,perfumery,14
1,1200.0,computers,225
1,320.0,housewares,4
1,220.98,auto,63
1,139.0,auto,8
1,279.9,furniture_decor,8
1,110.0,bed_bath_table,1
1,109.9,sports_leisure,187
0,23.9,computers_accessories,70
1,124.99,office_furniture,71
1,1332.5,auto,14
1,47.5,housewares,4
1,199.0,watches_gifts,8
1,117.3,auto,4
1,69.99,garden_tools,153
1,259.99,telephony,13
1,15.99,housewares,7
1,84.89,computers_accessories,249
1,119.86,computers_accessories,249
1,30.0,baby,5
0,205.0,bed_bath_table,185
1,320.0,watches_gifts,27
1,19.49,health_beauty,8
1,117.3,auto,7
0,72.9,computers_accessories,10
0,85.0,housewares,10
0,74.99,bed_bath_table,162
0,79.0,watches_gifts,194
1,70.0,bed_bath_table,133
0,92.1,auto,8
1,59.99,toys,76
1,58.99,bed_bath_table,5
1,187.0,watches_gifts,280
1,139.0,air_conditioning,2
1,139.9,watches_gifts,126
0,69.99,office_furniture,18
1,229.99,health_beauty,244
0,1390.0,agro_industry_and_commerce,40
1,29.0,health_beauty,19
0,99.0,watches_gifts,172
1,7.78,consoles_games,1
0,49.0,watches_gifts,30
1,94.0,sports_leisure,195
1,18.99,sports_leisure,6
1,99.99,health_beauty,42
0,118.0,watches_gifts,17
0,55.0,audio,12
1,99.0,auto,4
1,30.0,health_beauty,6
0,89.9,audio,214
0,24.99,telephony,7
0,116.99,office_furniture,17
1,89.99,health_beauty,14
1,29.5,electronics,2
1,29.0,watches_gifts,34
1,45.9,bed_bath_table,8
1,39.9,sports_leisure,8
0,779.89,health_beauty,15
1,125.0,watches_gifts,97
0,249.0,watches_gifts,4
0,89.9,bed_bath_table,4
1,10.99,health_beauty,9
1,199.9,auto,69
1,51.0,fashion_underwear_beach,6
0,160.0,bed_bath_table,304
1,109.0,stationery,4
1,79.9,toys,212
1,99.0,sports_leisure,217
1,69.9,housewares,75
1,146.0,watches_gifts,92
1,86.99,sports_leisure,16
1,115.0,perfumery,17
1,88.34,furniture_decor,73
1,36.0,health_beauty,12
1,29.9,health_beauty,22
0,170.0,telephony,15
0,84.99,perfumery,133
1,48.0,bed_bath_table,51
0,57.9,perfumery,22
1,78.0,watches_gifts,49
1,29.99,telephony,6
1,429.9,auto,6
1,169.9,housewares,4
0,19.9,auto,10
1,199.9,bed_bath_table,14
1,32.9,housewares,153
0,72.0,kitchen_dining_laundry_garden_furniture,29
1,49.97,health_beauty,5
0,64.9,fashio_female_clothing,19
1,16.99,housewares,293
0,139.0,kitchen_dining_laundry_garden_furniture,154
0,99.0,toys,8
1,39.9,sports_leisure,11
1,99.85,furniture_decor,11
1,25.0,toys,5
1,63.6,housewares,169
1,75.6,furniture_decor,8
1,199.0,furniture_decor,39
0,29.9,watches_gifts,246
0,58.0,watches_gifts,30
0,55.0,watches_gifts,6
0,22.99,bed_bath_table,313
0,105.9,bed_bath_table,17
1,99.9,pet_shop,4
1,202.0,watches_gifts,245
1,23.5,construction_tools_construction,61
1,99.9,toys,1
1,119.9,small_appliances,13
1,29.0,watches_gifts,69
1,15.9,cine_photo,39
1,134.9,baby,68
0,26.99,computers_accessories,8
0,29.0,watches_gifts,8
1,35.6,home_appliances,158
0,97.56,computers_accessories,26
0,78.0,watches_gifts,109
1,114.9,luggage_accessories,14
1,115.99,housewares,14
0,99.99,computers_accessories,14
1,503.34,health_beauty,153
0,20.9,health_beauty,153
0,79.9,computers_accessories,224
1,58.9,baby,5
1,45.9,furniture_decor,4
1,51.9,cool_stuff,1
1,17.87,musical_instruments,9
1,69.99,art,6
0,86.9,home_confort,35
0,59.0,bed_bath_table,4
1,99.0,bed_bath_table,13
1,279.9,furniture_decor,17
0,59.9,sports_leisure,223
1,139.9,perfumery,315
1,62.7,bed_bath_table,18
1,57.02,drinks,3
1,9.5,electronics,102
1,39.5,toys,184
1,65.0,market_place,214
1,42.9,perfumery,10
1,196.99,office_furniture,69
1,114.99,auto,7
1,64.99,health_beauty,92
1,19.99,health_beauty,4
0,19.9,furniture_decor,14
1,199.9,health_beauty,275
1,124.99,office_furniture,12
0,989.0,telephony,2
1,200.0,toys,24
1,199.0,watches_gifts,242
1,189.0,computers_accessories,22
1,125.0,stationery,133
1,12.9,electronics,253
1,961.6,watches_gifts,245
0,29.9,furniture_decor,17
0,999.0,garden_tools,243
1,25.9,electronics,243
1,68.0,computers_accessories,106
0,28.99,market_place,1
1,56.0,books_technical,24
1,146.99,cool_stuff,162
1,42.9,health_beauty,4
0,69.9,baby,21
1,169.0,stationery,16
1,29.9,bed_bath_table,5
1,33.9,health_beauty,5
1,29.99,fashion_male_clothing,7
0,18.49,telephony,255
1,57.8,garden_tools,153
1,9.9,telephony,215
1,449.9,watches_gifts,70
1,298.9,sports_leisure,10
1,54.9,luggage_accessories,8
1,76.99,books_technical,3
1,144.99,bed_bath_table,7
1,39.98,furniture_decor,61
1,163.9,housewares,6
1,60.0,sports_leisure,41
1,50.0,perfumery,252
1,76.0,pet_shop,12
1,45.9,bed_bath_table,92
1,24.89,electronics,8
1,94.0,housewares,14
0,99.99,computers_accessories,24
1,39.3,housewares,248
1,29.0,watches_gifts,10
1,59.9,bed_bath_table,2
0,150.0,housewares,10
0,88.3,housewares,14
0,199.9,watches_gifts,136
1,110.32,health_beauty,5
1,199.0,telephony,242
1,114.97,furniture_living_room,128
0,148.0,pet_shop,3
0,20.3,fashion_bags_accessories,8
1,139.9,furniture_living_room,13
1,79.5,furniture_decor,17
1,146.99,cool_stuff,4
1,84.9,watches_gifts,205
1,179.9,housewares,7
1,12.5,telephony,21
0,36.49,drinks,73
1,332.24,watches_gifts,61
1,152.0,health_beauty,5
1,99.9,perfumery,90
1,61.99,health_beauty,165
0,25.2,sports_leisure,28
1,57.99,garden_tools,9
1,39.0,bed_bath_table,104
1,71.9,sports_leisure,23
1,89.9,perfumery,5
0,209.99,cool_stuff,61
1,55.99,market_place,13
1,38.9,signaling_and_security,19
1,120.9,toys,3
1,49.0,garden_tools,80
0,149.0,toys,30
0,55.0,watches_gifts,129
1,99.0,tablets_printing_image,165
0,67.5,bed_bath_table,2
1,139.8,computers_accessories,30
1,180.0,computers_accessories,42
0,86.9,home_confort,5
1,79.9,sports_leisure,189
1,59.9,bed_bath_table,10
1,49.9,home_confort,7
1,58.99,health_beauty,59
1,56.99,perfumery,181
1,169.99,computers_accessories,128
1,120.0,sports_leisure,3
1,68.9,cool_stuff,161
0,39.9,furniture_decor,3
1,29.9,bed_bath_table,245
1,64.99,health_beauty,42
0,27.99,telephony,14
1,59.9,air_conditioning,187
1,27.99,auto,7
1,750.0,home_appliances_2,26
1,109.9,luggage_accessories,158
1,29.0,watches_gifts,26
0,49.99,furniture_decor,13
1,29.3,stationery,41
1,399.99,telephony,92
1,18.99,telephony,139
0,129.89,bed_bath_table,3
0,59.9,electronics,3
1,107.94,consoles_games,35
1,16.99,housewares,13
1,197.0,housewares,160
1,105.3,sports_leisure,198
1,299.0,auto,2
1,198.0,furniture_decor,181
1,89.9,sports_leisure,83
1,227.0,bed_bath_table,83
1,99.99,cool_stuff,14
0,99.9,bed_bath_table,150
1,156.45,home_construction,32
1,152.0,health_beauty,12
1,49.99,sports_leisure,8
1,49.99,auto,66
1,179.98,office_furniture,44
0,24.9,health_beauty,308
0,79.99,office_furniture,8
1,349.9,health_beauty,10
0,349.9,bed_bath_table,6
0,249.9,bed_bath_table,6
1,269.99,toys,3
1,99.0,watches_gifts,123
1,207.9,cool_stuff,163
0,209.99,cool_stuff,7
0,71.82,fashion_shoes,19
1,45.0,sports_leisure,224
1,143.0,perfumery,61
1,69.9,garden_tools,8
0,123.4,health_beauty,131
1,87.9,toys,12
1,16.9,health_beauty,279
0,21.99,baby,120
1,78.0,watches_gifts,100
1,49.99,health_beauty,8
1,99.9,bed_bath_table,8
1,139.9,cool_stuff,3
1,58.9,baby,72
1,58.0,housewares,94
1,59.9,stationery,97
0,99.0,garden_tools,5
1,27.99,telephony,8
1,166.0,garden_tools,212
1,83.9,luggage_accessories,2
1,18.9,housewares,2
1,84.99,health_beauty,30
1,15.9,auto,6
1,179.9,perfumery,6
0,19.49,sports_leisure,20
1,59.9,furniture_decor,6
1,349.9,health_beauty,153
0,39.85,health_beauty,4
1,58.8,toys,104
1,59.99,bed_bath_table,190
0,84.99,perfumery,153
1,19.9,electronics,161
1,18.99,telephony,62
0,59.99,baby,214
0,59.0,garden_tools,137
1,29.9,costruction_tools_tools,183
0,39.0,housewares,5
1,114.89,electronics,6
1,329.9,housewares,9
1,209.99,cool_stuff,75
1,200.0,watches_gifts,204
0,650.0,watches_gifts,23
1,29.9,books_general_interest,23
1,74.9,bed_bath_table,6
1,24.62,housewares,306
0,98.9,sports_leisure,90
1,27.9,computers_accessories,7
0,49.9,garden_tools,153
1,45.9,furniture_decor,8
1,36.0,auto,4
1,16.04,health_beauty,5
1,54.9,luggage_accessories,153
0,325.0,health_beauty,80
0,148.9,bed_bath_table,162
0,59.9,garden_tools,214
0,35.0,watches_gifts,7
0,25.0,telephony,4
1,49.0,watches_gifts,61
1,79.9,industry_commerce_and_business,9
1,166.99,cool_stuff,61
0,89.99,garden_tools,2
1,329.9,sports_leisure,24
1,18.99,sports_leisure,123
1,79.9,stationery,123
1,75.9,computers_accessories,83
1,269.99,toys,38
1,49.9,fashion_bags_accessories,9
1,29.9,health_beauty,2
1,22.9,garden_tools,67
1,109.99,sports_leisure,74
1,117.8,housewares,92
0,109.9,bed_bath_table,9
1,294.9,watches_gifts,1
1,49.9,cool_stuff,8
1,18.9,electronics,1
1,113.0,electronics,101
1,117.3,auto,40
0,49.0,watches_gifts,18
0,47.5,garden_tools,122
1,58.0,watches_gifts,276
1,119.9,bed_bath_table,9
0,107.7,sports_leisure,3
0,149.9,bed_bath_table,7
0,126.99,bed_bath_table,161
1,241.9,toys,19
1,69.9,sports_leisure,220
1,45.9,sports_leisure,9
0,99.0,sports_leisure,282
0,89.9,toys,36
1,79.98,office_furniture,92
1,99.9,bed_bath_table,3
1,38.25,health_beauty,2
1,26.7,food_drink,12
1,44.0,watches_gifts,120
0,18.99,bed_bath_table,30
1,59.9,housewares,6
0,49.9,cool_stuff,212
1,109.0,toys,292
1,35.9,baby,5
1,99.99,toys,8
1,1199.95,furniture_decor,13
0,105.0,watches_gifts,76
1,59.9,garden_tools,4
0,98.0,watches_gifts,10
0,50.0,fashion_bags_accessories,9
0,34.99,furniture_decor,273
0,105.6,bed_bath_table,166
1,59.9,housewares,150
1,339.0,perfumery,6
1,38.5,home_appliances,8
0,31.92,housewares,184
1,97.9,electronics,5
1,34.9,fashion_bags_accessories,5
0,364.0,health_beauty,18
1,219.9,watches_gifts,181
1,19.99,computers_accessories,159
1,149.0,watches_gifts,95
1,50.89,computers_accessories,12
1,59.9,furniture_decor,193
1,113.99,consoles_games,3
0,99.0,garden_tools,11
1,31.0,housewares,49
1,49.95,bed_bath_table,3
1,412.0,agro_industry_and_commerce,13
0,299.9,health_beauty,156
1,330.0,baby,8
0,61.5,auto,12
1,59.9,auto,70
0,109.9,pet_shop,153
1,84.0,bed_bath_table,6
0,9.9,stationery,27
1,135.0,construction_tools_construction,5
1,8.97,home_construction,90
0,24.9,health_beauty,74
1,120.0,pet_shop,5
0,30.21,computers_accessories,10
1,265.0,housewares,7
0,109.9,food,7
1,107.99,pet_shop,45
1,35.0,watches_gifts,27
1,53.9,garden_tools,219
1,69.9,furniture_decor,5
1,77.99,bed_bath_table,122
1,165.0,furniture_decor,32
1,29.99,telephony,10
1,55.0,musical_instruments,190
0,45.6,computers_accessories,303
1,89.0,musical_instruments,29
1,45.5,housewares,7
1,27.99,bed_bath_table,2
1,16.55,garden_tools,5
0,138.0,bed_bath_table,17
1,89.0,computers_accessories,228
1,69.99,toys,12
0,12.97,telephony,4
0,159.9,health_beauty,218
1,158.0,watches_gifts,160
1,28.0,baby,154
1,50.0,baby,3
1,74.9,furniture_decor,88
1,39.9,housewares,100
1,65.23,garden_tools,201
1,89.99,health_beauty,122
1,122.99,health_beauty,7
1,144.9,pet_shop,217
1,89.99,health_beauty,7
0,262.44,bed_bath_table,102
1,97.49,sports_leisure,51
1,74.9,auto,19
1,48.28,garden_tools,2
1,48.6,garden_tools,10
1,30.0,health_beauty,5
0,142.0,bed_bath_table,74
1,47.91,health_beauty,27
1,29.99,telephony,91
1,284.0,health_beauty,5
1,159.49,housewares,183
1,65.99,auto,13
1,28.0,small_appliances,184
1,178.0,watches_gifts,188
1,89.9,bed_bath_table,6
1,24.99,fashion_bags_accessories,7
1,110.0,watches_gifts,22
1,159.99,computers_accessories,214
0,297.9,computers_accessories,75
0,175.4,computers_accessories,128
0,244.99,computers_accessories,129
0,229.9,electronics,13
1,23.99,health_beauty,89
1,419.9,baby,123
0,139.99,auto,59
1,21.99,telephony,8
0,129.49,arts_and_craftmanship,14
1,200.0,furniture_decor,10
0,379.9,baby,104
1,169.99,office_furniture,104
1,27.99,telephony,12
1,44.95,toys,151
1,13.9,bed_bath_table,151
1,35.0,health_beauty,124
0,399.9,baby,45
0,169.0,sports_leisure,45
0,84.99,perfumery,184
1,53.9,garden_tools,26
1,249.9,bed_bath_table,8
1,169.99,fashion_bags_accessories,10
1,45.0,construction_tools_lights,10
0,98.99,bed_bath_table,10
1,25.99,telephony,18
1,49.95,fashion_sport,81
1,34.99,health_beauty,8
1,149.65,health_beauty,42
1,69.9,auto,133
0,179.0,furniture_decor,2
0,35.99,bed_bath_table,161
0,129.0,perfumery,310
1,89.9,bed_bath_table,13
1,59.9,furniture_decor,23
1,69.0,stationery,33
1,49.99,health_beauty,214
0,77.9,computers_accessories,17
1,687.0,small_appliances,13
1,49.99,housewares,310
1,118.8,perfumery,4
0,615.52,computers_accessories,109
1,59.9,sports_leisure,12
1,29.9,baby,89
0,69.9,health_beauty,10
0,299.0,bed_bath_table,7
1,349.0,watches_gifts,50
0,44.9,garden_tools,21
1,219.9,office_furniture,127
1,315.0,auto,127
0,29.0,sports_leisure,7
1,38.48,sports_leisure,251
1,32.9,home_appliances,2
1,26.9,computers_accessories,6
1,119.99,health_beauty,273
1,229.99,sports_leisure,31
1,44.9,furniture_decor,11
0,69.9,sports_leisure,4
1,89.0,stationery,164
0,45.9,sports_leisure,23
1,80.0,construction_tools_construction,181
0,248.99,luggage_accessories,8
0,53.9,garden_tools,6
1,99.9,garden_tools,243
1,26.7,home_appliances,5
0,168.98,bed_bath_table,19
1,159.9,bed_bath_table,12
1,129.9,cool_stuff,23
1,89.9,bed_bath_table,102
1,35.9,bed_bath_table,4
0,29.9,electronics,26
1,149.9,computers_accessories,4
1,209.0,health_beauty,9
1,54.9,perfumery,3
0,49.0,furniture_decor,232
1,59.99,luggage_accessories,5
1,184.99,perfumery,5
1,84.9,fashion_shoes,5
1,50.0,baby,48
1,215.9,watches_gifts,163
1,439.0,health_beauty,17
1,72.99,housewares,168
1,59.9,auto,5
1,56.99,perfumery,111
1,69.9,toys,31
0,177.9,musical_instruments,8
1,289.9,toys,84
1,95.0,watches_gifts,150
1,44.99,bed_bath_table,5
0,69.9,furniture_decor,5
1,89.0,toys,5
1,57.0,bed_bath_table,92
1,79.9,bed_bath_table,7
1,42.0,sports_leisure,23
1,50.34,cool_stuff,5
0,229.99,office_furniture,73
1,42.9,cool_stuff,275
1,25.3,auto,170
0,339.9,construction_tools_safety,15
0,84.99,health_beauty,160
0,84.99,perfumery,12
0,299.0,home_confort,12
0,35.0,furniture_decor,6
1,49.9,garden_tools,6
1,189.99,office_furniture,91
1,119.9,sports_leisure,7
1,199.0,auto,102
1,28.38,bed_bath_table,17
1,144.9,watches_gifts,190
1,45.0,sports_leisure,190
1,168.0,housewares,150
1,1890.0,construction_tools_construction,11
1,45.0,watches_gifts,65
1,599.9,toys,44
0,34.99,sports_leisure,246
0,58.83,toys,41
0,21.9,electronics,20
1,499.9,cool_stuff,35
1,37.5,toys,3
0,59.9,sports_leisure,26
1,325.0,health_beauty,122
1,14.9,electronics,12
1,55.9,luggage_accessories,9
0,89.9,auto,74
1,19.9,furniture_decor,61
0,99.9,perfumery,27
0,99.0,sports_leisure,31
1,104.99,cool_stuff,21
0,128.9,watches_gifts,15
1,39.99,telephony,181
1,129.0,watches_gifts,184
0,13.99,perfumery,4
0,27.99,bed_bath_table,3
0,143.8,auto,222
1,129.8,toys,10
1,89.9,furniture_decor,9
1,53.9,books_general_interest,27
0,107.9,bed_bath_table,15
1,89.9,toys,6
0,128.9,watches_gifts,3
1,13.65,electronics,23
1,29.99,baby,244
0,96.9,bed_bath_table,123
1,39.0,watches_gifts,11
1,18.5,health_beauty,254
1,25.9,electronics,3
1,96.99,sports_leisure,186
1,149.99,cool_stuff,19
1,149.0,computers_accessories,9
0,38.4,furniture_decor,92
1,158.0,housewares,35
0,79.0,toys,29
1,36.29,home_appliances,5
1,39.0,bed_bath_table,11
0,89.9,furniture_decor,43
1,299.99,housewares,10
1,136.9,watches_gifts,5
1,399.0,computers_accessories,4
1,44.99,sports_leisure,221
1,99.99,art,16
1,199.0,health_beauty,13
0,65.9,musical_instruments,186
1,149.9,computers_accessories,153
1,569.0,baby,2
1,165.0,watches_gifts,2
1,35.9,sports_leisure,153
1,99.0,bed_bath_table,5
1,269.99,sports_leisure,31
1,89.99,health_beauty,1
1,192.9,housewares,111
1,49.9,fashion_bags_accessories,212
1,79.0,stationery,214
1,49.9,health_beauty,7
1,239.5,health_beauty,2
0,40.0,furniture_decor,12
0,147.9,luggage_accessories,7
1,414.62,health_beauty,30
1,1299.65,health_beauty,23
1,100.6,musical_instruments,7
1,149.3,food,92
1,44.5,housewares,8
1,357.0,watches_gifts,225
0,234.0,home_appliances,25
1,59.0,watches_gifts,8
1,129.99,cool_stuff,9
1,179.0,stationery,9
1,95.0,stationery,9
1,69.9,sports_leisure,2
1,117.9,watches_gifts,18
1,19.9,furniture_decor,129
1,17.89,telephony,12
1,25.64,costruction_tools_garden,189
1,18.51,garden_tools,2
0,329.9,small_appliances,14
1,59.99,cool_stuff,34
1,60.0,food_drink,21
0,49.0,watches_gifts,30
1,289.0,telephony,31
1,95.0,watches_gifts,8
1,120.0,industry_commerce_and_business,17
0,75.6,furniture_decor,29
1,246.62,telephony,10
1,388.0,baby,44
0,129.99,home_appliances,138
1,789.0,telephony,158
1,69.99,consoles_games,6
1,69.8,housewares,12
0,29.0,watches_gifts,33
1,125.0,stationery,12
1,139.94,furniture_decor,61
1,26.0,sports_leisure,61
0,136.99,office_furniture,61
1,35.0,furniture_decor,8
0,29.0,watches_gifts,8
1,38.25,toys,8
1,115.99,luggage_accessories,11
1,39.8,health_beauty,112
1,214.99,bed_bath_table,15
1,108.99,bed_bath_table,8
1,149.99,home_appliances,176
1,119.99,toys,153
1,49.5,housewares,122
0,88.0,bed_bath_table,189
1,42.9,perfumery,39
1,39.99,auto,49
1,17.99,telephony,31
1,113.0,sports_leisure,19
1,184.99,health_beauty,8
0,35.9,baby,106
1,159.9,watches_gifts,7
1,149.0,watches_gifts,4
1,42.99,toys,9
1,99.9,bed_bath_table,140
1,20.9,sports_leisure,5
1,21.99,bed_bath_table,17
1,194.0,housewares,24
1,59.55,furniture_decor,144
1,174.9,housewares,18
1,24.99,telephony,19
1,76.25,computers_accessories,7
0,80.0,health_beauty,39
1,22.0,books_technical,4
1,249.0,furniture_decor,25
0,18.9,electronics,17
0,21.99,bed_bath_table,183
0,109.9,toys,7
1,34.9,computers_accessories,16
1,53.9,garden_tools,14
0,429.9,auto,230
1,16.9,electronics,8
1,249.0,home_confort,128
0,129.0,sports_leisure,160
1,159.0,furniture_decor,8
0,169.0,housewares,10
0,72.75,bed_bath_table,70
1,179.99,computers_accessories,12
1,94.99,telephony,99
1,64.0,perfumery,36
0,129.0,housewares,36
1,79.9,housewares,18
1,420.0,health_beauty,42
1,80.0,bed_bath_table,42
1,379.94,construction_tools_safety,33
1,49.0,fashion_bags_accessories,31
1,139.99,bed_bath_table,10
0,89.99,perfumery,8
1,29.9,health_beauty,74
1,69.9,housewares,13
1,38.9,toys,56
1,37.5,baby,36
1,99.0,stationery,6
1,59.9,garden_tools,132
0,56.9,health_beauty,160
1,184.9,stationery,23
0,49.9,housewares,139
1,98.0,baby,153
1,67.0,computers_accessories,6
1,39.99,bed_bath_table,123
1,79.9,bed_bath_table,22
0,39.99,perfumery,219
1,145.0,books_technical,104
1,599.0,health_beauty,3
0,139.9,computers_accessories,3
0,34.9,luggage_accessories,162
1,134.9,bed_bath_table,7
1,199.9,sports_leisure,1
1,25.0,cool_stuff,1
1,39.5,musical_instruments,4
1,119.99,pet_shop,122
1,170.0,telephony,5
1,143.8,auto,37
0,51.69,sports_leisure,8
1,32.0,furniture_decor,6
1,1340.0,computers,196
1,169.99,housewares,151
1,49.9,toys,5
1,45.99,housewares,6
1,64.0,bed_bath_table,18
1,25.52,computers_accessories,6
1,112.99,health_beauty,33
1,170.0,watches_gifts,184
1,43.0,baby,153
1,49.9,fashion_bags_accessories,153
1,189.9,auto,9
1,47.9,bed_bath_table,9
0,159.99,office_furniture,46
1,31.9,computers_accessories,92
1,68.9,telephony,80
1,15.9,bed_bath_table,92
1,144.99,cool_stuff,2
1,105.0,computers_accessories,248
1,499.9,telephony,120
1,189.99,pet_shop,4
1,238.9,auto,6
1,40.0,furniture_decor,190
1,54.4,home_construction,9
1,105.0,bed_bath_table,9
1,729.08,health_beauty,139
1,123.0,watches_gifts,174
1,59.99,consoles_games,15
1,24.99,telephony,12
1,43.0,sports_leisure,12
1,89.99,health_beauty,242
1,38.9,computers_accessories,5
1,59.9,furniture_decor,28
1,89.0,bed_bath_table,7
1,130.0,auto,199
1,107.0,consoles_games,17
1,79.9,housewares,6
1,195.99,bed_bath_table,5
1,619.0,watches_gifts,6
1,129.99,cool_stuff,44
1,56.61,sports_leisure,23
1,45.0,perfumery,219
0,131.99,telephony,145
1,9.2,auto,145
0,14.99,health_beauty,17
1,43.99,furniture_decor,9
1,179.0,garden_tools,7
